,date,review,rating,isEdited,title,userName,developerResponse
380,6/30/2023 18:19,"Cant pay auto loan on the new app.
Mobile key is not working and not coordinated when bpi is used on the web.
The app is confusing.
Some of the letters are hidden, like when youre hiding and email. 
This is confusing for old people.
Were expecting more from BPI, dont use cheap developers. 
The old app is still better. Pls fix this new app first before letting people use it. Its so hassel, i have to redownload the old bpi app.",2,FALSE,Not all features are working,GraceCal15,
381,8/6/2023 7:45,I have tried plenty of times and there’s always an error in activating the mobile key. I can’t use it to transfer money from e-wallet. The app needs modifications,2,FALSE,Mobile key activation,User03000,
382,6/29/2023 11:04,I like to UI and easy navigation,5,FALSE,Better,JMJ - BPI,
383,5/28/2023 23:24,"after viewing credit card, pressing back won’t do nothing. please fix",3,FALSE,Back don’t work,androidkulasisi,
384,3/2/2023 2:34,"I am impressed with the new UI however there is a lot of ellipses which is sometimes very confusing, some of it is “Pa.. bills”, “My ste…ments”",4,FALSE,A lot of shortcuts,Khel24,"{'id': 36540765, 'body': 'Hi, are you still encountering this error? Kindly download the latest version to enjoy a better banking experience. If you have further concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-16T00:22:58Z'}"
385,9/15/2023 11:39,"Mobile key confirmation was not appearing, cannot transfer multiple times. Keeps erroring and had to try again after few minutes till the next few days. These new BPI app is sooo annoying!",1,FALSE,Old one is waaaaay BETTER,Deetwenty,
386,8/29/2023 13:44,"I can’t open my account in the new app. It prompted that I need to update my details in the account when I only got my new card this March. 

They should not have transferred when the app has a lot ug bugs.",1,FALSE,Should’ve stuck with the old app,Jmae123,
387,8/27/2023 7:19,I don't get the Mobile Key prompt whenever I do transactions via the BPI Online Banking web app. The old app didn't have this problem. Already tried reinstalling and re-setup the Mobile Key but problem persists.,1,FALSE,Mobile Key not working properly,Aki Hayashi,
388,6/1/2023 6:16,App kept closing during payments and transfers. Had to revert to old one for the transactions to proceed. Should we delete the previous app if new one is installed already?,2,FALSE,Still needs work,mce2023,
389,7/27/2023 15:15,"I’m using Iphone 11, I cant paste copied text on account number field when i want to transfer. I have to manually type the account number. The old version is way better.",1,FALSE,I cant paste copied text on account number field,Enter a Nickame1,
390,7/11/2023 1:35,Tried making a transaction on the website. Mobile Key authentication is required but there is no notification on the phone for the mobile key. Practically useless integration.,1,FALSE,Mobile Key doesn’t work!,Maki A.,
391,9/19/2023 6:35,"This new app simply looks fake. Need to send a message within 10 secs like a scammer to verify my old account. I assumed security should have been tighter, but it doesn’t look that way. Will not download until they have it fixed.",1,FALSE,Looks Fake,Patatatoe,
392,4/18/2023 1:06,I was going to do a fund transfer and had to get my Mobile Key - which still prompted the old app.,3,FALSE,Still needs work,undercrisis,
393,3/2/2023 4:13,"So much better than the old BPI Mobile App. Will you use this from now on. Thank you BPI! God bless, more power.",5,FALSE,Good job BPI!,sophieruelo,"{'id': 36540769, 'body': 'Hi. Thank you for using the new BPI Mobile app. We really appreciate you taking the time out to share your  feedback. Glad you liked it! If you have concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-16T00:23:42Z'}"
394,9/15/2023 11:11,I experienced a lot of problem when this BPI ONLINE APP updated its version 👎🏻👎🏻👎🏻 i can no longer transfer my money from my bpi to gcash. And also I am having issue in access my acc online even I input the correct information!,1,FALSE,Not a good experience,Me No Nam(-)₱,
395,9/15/2023 7:59,Goes down without warning. Bpi team oblivious to the plight of ordinary filipinos who need timely information from their websites as well as those who need money on their salary date. Shameful. Problem must not be felt by top management who are all members of the elite,1,FALSE,Down during payday,BusinessClassTraveler,
396,9/9/2023 0:36,"Since migrating to the new app, I couldn’t process money transfers anymore. I reached out to their customer service for assistantancr but they couldn’t resolve the issue either. I still can’t transfer funds up to this date.",1,FALSE,Money Transfer,PJ Villaver,
397,8/11/2023 5:43,Paste function not working in Fund transfer thru other bank. I need to input manually the account number which is prone to typo error. You should have maintained the old app. Why fix when it aint broke???,1,FALSE,Paste function not working on Iphone,dwmgr,
398,8/5/2023 4:08,"While I understand the UI changes to allow less clicks to go into your desired function, it’s a shame the app doesn’t have a paste function especially for account numbers which is a pretty bad UX decision on BPI’s part.",1,TRUE,Missing Paste Function,bien de guzman,"{'id': 36728301, 'body': 'Hi. We apologize for the inconvenience this may have caused you. May we know the specific error you are encountering so that we can identify the issue? If you have further concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-25T10:12:25Z'}"
399,6/30/2023 17:38,#NAME?,1,FALSE,So hard to use,niiixed,
400,5/18/2023 15:16,Still no option to lock credit card temporarily and view transactions realtime. Other credit card has this even bdo. Catch up BPI!,2,FALSE,No change,dennisonchai22,"{'id': 36728684, 'body': 'Hi. We apologize for the inconvenience this may have caused you. May we know the specific error you are encountering so that we can identify the issue? If you have further concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-25T10:26:59Z'}"
401,6/23/2023 9:28,"Ayan. Ganyan dapat logo and ui ng isang mobile app, ang elegant tignan at ang modern. Aside from that, ang smooth pa nya and ang cool ng animations!!! sana ma maintain ng bpi dev team. Suggestion lang sa credit card ui na sana makita namin or mag reflect rin kung magkano na lang ung balance namin vs dun sa dapat bayaran like citibank cc app.",4,TRUE,SIMPLE YET MODERN DESIGN,Rico Asas,"{'id': 36540654, 'body': ""Hi. Thank you for using the new BPI Mobile app. We really appreciate you taking the time out to share your  feedback. Glad you liked it! We'll take note of this and further improve our service moving forward. If you have concerns, please visit https://www.bpi.com.ph/contactus. Thank you."", 'modified': '2023-05-16T00:12:09Z'}"
402,4/11/2023 10:37,"I thought the design would be really gorgeous considering it’s new. But I feel like this is a poor attempt to modernize the app. It feels like a crude version of GCash designed for younger generations.

The design should be timeless and elegant. I’m reverting back to the old app.",2,FALSE,UI is Ugly,Aiwfciy73736,
403,8/21/2023 3:39,"I can only ever pay an enrolled biller once. After I paid it, it will disappear in the enrolled billers section. And if I try to re-enroll it, there’s a prompt saying the biller is already enrolled. Fix this please",2,FALSE,Pay bills problems,jesserkatigbak,
404,9/18/2023 11:48,"The old BPI app is working fine. The new one is absolute trash. I can’t even get past the log in stage because everytime it asks me to send the SMS message for verification, it doesn’t work. I would rate this 0 stars if I could. 

DO NOT FIX SOMETHING THAT ISNT BROKEN. 

NOTHING IS WRONG WITH THE OLD BPI APP SO WHY CHANGE IT???",1,FALSE,"If it ain’t broke, don’t fix it",Oowpwpqpqpq,
405,9/16/2023 6:26,You are asking for a non sense mobile key to proceed with the transaction but there is no way to key in the mobile key. You are making it hard for your clients to do online transactions,1,FALSE,Not user friendly,triana08,
406,9/14/2023 8:15,Why would the developers expect that we only have one phone and the phone number is inserted at the same phone? Too absurd! There's something called e-sim that I can just transfer to a phone immediately.,1,FALSE,Absurd,katniss_001,
407,6/25/2023 13:48,Hope that the interface will keep improving before the end of July and make it more friendly and accessible to all ages,2,FALSE,Improve,G-0007,
408,6/23/2023 4:56,"I don’t see the need for new app. Majority of its features is also available on the old app. If you plan to add new features, why not update the old app instead of developing this new app.",2,FALSE,Why create a new app,Daryl the raven,
409,3/2/2023 8:07,Please Include merchant/store name on debit transactions history rather than using generic  codes that does not tell much on the history of transactions. I thought your new app would include that more human feature.,2,FALSE,Include merchant name on debit transactions,chan_ma1988,
410,6/22/2023 3:33,I installed and tried it once and uninstalled it right away after few hours. The UI is too confusing. The former app is easier to navigate.,1,FALSE,UI is trying hard to be minimalist that it becomes confusing,ellamurii,
411,5/13/2023 6:59,"Please add an ability to paste in the input fields so that the copied details, i.e. account number, can be easily entered.",4,FALSE,Allow copy-paste,JHRasco,
412,5/11/2023 17:47,The overall performance and visual of this app looks like a fake up. I almost got a heart attack thinking that I got scammed. My checking account got removed while my savings is still there. Weird cause the checking account has money on while savings doesn’t have.,1,FALSE,LOOKS LIKE NOT LEGIT BPI APP,labcln,
413,4/12/2023 19:38,"Am i the only one here still unable to login because the stupid activation message is not sending to the number provided. What kind of bs login is that, why not just require an otp like other banks do. Sobrang behind na kayo versus digital banks. I dunno why your bank keeps on winning award 😂",1,FALSE,Cannot login,Lasdil,
414,3/27/2023 19:11,The only feature I miss and need now is QR generator. I still use the old app because of this,4,FALSE,New app is good but not great!,maur1sy0,
415,3/4/2023 12:00,Please provide an option to use dark or light mode!,4,FALSE,Dark Mode Request,TheEdcel,
416,8/14/2023 13:33,"Downloading your statements is a hit or miss, you password change does not work as well, the old app was much easier to use and does not need to questions the data connection",1,FALSE,Disappointed,PIRG@24,
417,6/30/2023 12:33,"I like the old app better than this new one. The old app is the easiest mobile banking app to use, this new one is confusing. I hope they just upgraded the old app than making a new app that becomes worse. 👎🏻👎🏻👎🏻",1,FALSE,New app feedback,Gsnenuznz,
418,5/22/2023 1:30,"The new app doesn’t allow pasting of account numbers in the fields, hence it becomes difficult to use as you need to go back and forth between the field and the source of the number you need to input",1,FALSE,not as good as the original app,DoctorHoliday,"{'id': 36728324, 'body': 'Hi. We apologize for the inconvenience this may have caused you. May we know the specific error you are encountering so that we can identify the issue? If you have further concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-25T10:13:25Z'}"
419,6/9/2023 16:22,"Whenever i press back, it is not working.",3,FALSE,Back button not working fine,warrendibb,
420,9/17/2023 15:39,This new BPI app’s UI is the worst! Seems like everything is out of place. Too many icons were used that it now looks like a kid’s game or some sort. WHY FIX SOMETHING THAT ISN’T BROKEN?! The old BPI app was WAAAAAAYYYYY better than this “new” one.,2,FALSE,Old app was better,MSTENOR,
421,5/1/2023 1:51,I would appreciate if the progress bar in the credit card would be retained since it would easily help me in tracking the balance left,1,FALSE,Bring back the old UI for the credit cards,CherissaMicole,
422,9/19/2023 4:57,My service provider currently does not allow me to send SMS to non mobile numbers. How am I suppose to activate my BPI online account? Should have not uninstalled the old app. Now I am stuck and cannot log in to my online app.,1,FALSE,SMS to a non mobile #,Randomdadonios,
423,6/20/2023 8:27,"I’d still prefer the old design of the BPI app. I don’t really see much of a difference to be honest aside from the minimalist look, dull colors and flat icons, I’m really hoping that there’s more it can offer than meets the eye.",2,FALSE,Not impressed,PrintHelloWorld!,
424,9/15/2023 8:18,Unable to login at this time. I use web online but i still cant finish my transfer/pay transaction since mobile key is needed from the app on my registered device.,1,FALSE,Version 2.0,nickname1209753,
425,8/28/2023 3:21,The new app just doesn’t work. When you try to login it says there’s a problem. The old app and website work better. Why change something that’s working properly?,1,FALSE,Not working,Woahtep,
426,7/19/2023 5:21,"Very stupid device registration process. My BPI mobile app is on my iPad and I am trying to register it on the new app. Unfortunately, my iPad does not have the registered numbers SIM so I can’t proceed. Why not just use normal OTP? Can’t even find a way to override it.",1,FALSE,Stupid registration process,Abbott TM,
427,7/18/2023 7:28,"We are trying to log in with our registered number but there is no OTP, there are 2 notification one failed and one successful after we sent the generated SMS..and still not working!",1,FALSE,Not working outside the country,Iandpogi21,
428,7/15/2023 2:06,"The old app allowed copy / paste for fields like account name and number when making transfers to banks. 

Why is it not allowed on the new app? This is why I haven’t moved to the new app. It makes my life harder. 

I hope BPI can add this in before discontinuing the old app.",1,FALSE,Copy and Paste,Raygui63,
429,7/14/2023 16:31,This new app is so confusing to use especially in the credit card section. Also the style and font feels like it was created in 2010 better use a different and simpler font,1,FALSE,Old one is better,hrestrivera29,
430,7/4/2023 5:10,This app really needs fixing. Log-in access is too complicated. I have reset my password at least 5 times already and I don’t know why I have to even if I entered the correct credentials.,1,FALSE,Needs Improvement vs Previous App,Yng294,
431,5/20/2023 8:10,Back button on credit card page does not work. Pasting does not work. Too hassle to write account numbers and it is prone to mistakes.,2,FALSE,The old app was better.,Engkantokit,"{'id': 36728514, 'body': 'Hi. We apologize for the inconvenience this may have caused you. May we know the specific error you are encountering so that we can identify the issue? If you have further concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-25T10:19:58Z'}"
432,6/19/2023 17:00,Can you add to transfer from other banks and save their files so that it will easy to us to transfer and evade in making mistakes,3,FALSE,TRANSFER,En0900,
433,6/17/2023 2:08,"Been trying to active this app on my mobile. However, getting error on approving it via text message even though I have load and my sim number is inserted.",1,FALSE,Having trouble approving my mobile,mestrevillo,
434,7/6/2023 12:43,"It won’t work. For two days already, Im not able to transfer money because of this buggy feature. Please help!",2,FALSE,Mobile Key Activation,JPAnderson04,
435,9/19/2023 13:45,I tried 10 times already and I still can’t log in my acct. Why make a new app when its not gonna work properly? The old one already works just fine. Why not just update/improve the old one?🙃,1,FALSE,I CANT LOG IN,iceymoonbear,
436,8/20/2023 23:19,So the funny part here are the comments. Everyone is a wannabe UI/UX expert. Just wait for updates you bored pretentious people.,3,FALSE,It’s okay just improve it further,spicykiks,
437,6/27/2023 15:36,whats wrong with this app?!!! Hello? When I tried to transfer money online it was showing me to make sure to use my phone/have my phone ready but the transaction was cancelled then after because of THINGS I DONT KNOW BECAUSE MY PHONE WAS READY AND I WAS USING MY PHONE! SO WHAT GIVES?,1,FALSE,Online Transfer!,None-Ya2322,
438,6/15/2023 6:05,"I used this app to transfer money from my BPI savings account to Maya. Before proceeding, the app requires me to continue the transaction in the old mobile app (BPI Mobile). What even is the use of this app if it can't run on its own and requires the old app to function.",1,FALSE,Redundant App,Lalcimo,
439,6/27/2023 1:47,Please indicate where the money went in transfers and bills payments. I don’t want to guess everytime and just see “3448 Bills payment”,3,FALSE,Transparency please,HotheadRandy,
440,8/11/2023 11:19,Interface of old app is way better than new version. I guess in this case BDO online new application is better than this.,2,FALSE,Interface,Renxoxoxoxox,
441,5/9/2023 9:27,UI looks more modern but I hate that you can’t paste account numbers when making a transfer.,3,FALSE,5-Mar,bobcatto,
442,9/14/2023 11:24,I like the interface of the old app than its new version. Navigating the app is confusing too!,3,FALSE,dull and confusing,MegJech,
443,9/9/2023 12:35,I am using gomo sim as my bank contact number however i am having an issue sending the requires sms verification. as check in some fb groups they are also experiencing the errors on there gomo sim in on the sms verification.,1,FALSE,Gomo Sim Issue,azhleykayt,
444,4/11/2023 22:59,"Fix the bug. I don’t have a prepaid card and in the landing page, it shows a loading icon which is annoying. 😅",2,FALSE,Prepaid card has a bug!!!,ConstructionGuy1987,
445,7/18/2023 21:36,The developers did not think anout thier clients who use multiple devices by limiting users to use the app on the mobile device they have the registered numbers on,1,FALSE,No way to login to multiple device,mapengka,
446,7/16/2023 6:53,"Whenever I attempt to transfer funds, it asks me to validate on my mobile device. I am CURRENTLY USING SAID MOBILE KEY DEVICE. Without any other workarounds, I guess it’s time to close off BPI savings account and transfer to another bank.",1,FALSE,Mobile Key Device Not Working,Falken_Doge,
447,7/11/2023 3:30,"The app hangs after viewed for a long time.
I can't send money. Always says check your balance on failed send even though I have a balance, limit is set higher, Instapay is not maintenance.",1,FALSE,Can't send money using Instapay & app hangs,Quality Tester 0000000000001,
448,6/30/2023 0:48,Thank you BPI for a great app! Very easy to navigate and user-friendly! The best experience!,5,FALSE,The best banking app ever!,Anjuuuuuuuu,
449,6/29/2023 12:23,Very convenient and user friendly.,5,FALSE,New BPI Mobile app,rogelio angelo,
450,6/28/2023 14:13,tablet with out sim cannot use this device because registration needs a sim. i can use other bank apps even the sim is in a separate phone. I uninstall this app becausse it is useless in my ipad,1,FALSE,tablet without sim is useless,cheweeeeeeee,
451,6/26/2023 9:20,"This is the best banking app among local banks! There are a few improvements compared to FinTechs but BPI is getting there. This app, partnered with Vybe, is so ahead of the pack!",4,FALSE,Best Local Bank App,17thSuperman,
452,5/4/2023 12:50,The new app is faster and very easy to use. The mobile key seems to be bugged though. It is still prompting the old app which was already removed. Now I can’t get it to work even after activating it in the new app.,1,FALSE,Okay,siCaPon3,
453,7/23/2023 1:27,"I can’t even register my card. It always says “unable to process at this time”. So, when can i start using the app?",2,FALSE,Difficulty in registering,Hailey4287,
454,3/1/2023 11:25,"Seems okay, but the older app is much better for me right now. Hope this new app get an upgrade soon! Thanks BPI",3,FALSE,Needs More Improvement,Jam Lach,"{'id': 35181846, 'body': ""HI, thank you for using the new BPI Mobile app. We really appreciate you taking the time out to share your suggestion. We'll take note of this and further improve our service moving forward."", 'modified': '2023-03-03T08:52:51Z'}"
455,9/15/2023 3:47,The system is always down more often than not. How are we supposed to make transactions if their mobile app is always down. This is a huge hassle,1,FALSE,App issue,Rizz Amidala Skywalker,
456,8/12/2023 22:02,"I use several phones and dont have my OTP phone with the banking apps phone together to ensure that it cant be used for shopping. I cannot log in. Can you please fix this???

I can’t even register my iPad without a sim SMH",1,FALSE,I cant use the app,frankgrab,
457,7/24/2023 10:29,There is an inactivity fee of 40 pesos from my master ecard and I still have money there which i can't transfer because now it's inactive. Also it is always disconnecting to Gcash. I always need to enroll. This time it's saying that my account is not activated.,1,FALSE,Inacitivity Fee,Blytresse,
458,6/30/2023 16:28,I do not get the point of requiring my SIM card be inserted to this new phone just to be able to login to my account and register this device. That is just plain stupid. What if my original gets lost???,1,FALSE,User Unfriendly,JohnP_23,
459,6/30/2023 2:55,"Hard to do prepaid. Telling me to check my mobile key. So do I also need the mobile app? So confusing. The touchID authentication should work, but doesn’t during transactions. Maybe a “help” on how to deal with new features.",1,FALSE,Prepaid,Jellyfishxci,
460,5/12/2023 6:07,I can’t proceed with online payment its been weeks and its still prompting cannot proceed payment at this time.,2,FALSE,Online payment function not working,Engr_logan,
461,6/18/2023 13:41,Though it looks like this app was older than the old one. Thats all. 😁 Please allow us to “paste”.,3,FALSE,Just fine,Martyrayy,
462,6/15/2023 13:44,"On Bank transfer: The new app keeps asking for the mobile key, but not pushing through, OTP’s for banks transfer is not functioning as well, but I did received a text about the device registration.",1,FALSE,Issues on Mobile Key,mcgonzaga.ph,
463,9/15/2023 10:06,"UI improved as it became more phone friendly and looked different from what is seen on web access or online banking. 

However, mobile key doesn’t work when I am transferring using online banking in the web. 
If I use the app, it always has error during transfer or as I open the Transfer page.  

Please fix.",2,FALSE,Transfer Errors,Sha032,
464,4/19/2023 0:55,I can’t register my ipad because it does not have a sim. The old app didn’t have an issue on the authentication using this app.,3,FALSE,IPad,Laktaw,
465,3/17/2023 16:42,"I tried logging in via iPad and the app requested for mobile key. Sadly, I cannot go through since no notifications sent to my other phone. Hope you can fix this.",1,FALSE,Mobile Key Not Working,PepPors,
466,2/28/2023 6:59,Illustrations and flow has improved ❤️,5,FALSE,Fresh to see 💕,styles251996,"{'id': 36540732, 'body': 'Hi. Thank you for using the new BPI Mobile app. We really appreciate you taking the time out to share your  feedback. Glad you liked it! If you have concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-16T00:18:44Z'}"
467,6/23/2023 3:56,Tried transferring to another account 3 times and failed. Used the old app and worked like a charm the first time.,2,FALSE,Bank transfer to another BPI account not working,Sinnergy045,
468,8/14/2023 11:36,I can’t access my online transfer because I can’t create a mobile key. It’s been weeks with the same error “Try Again. We are unable to process your request this time.” PLEASE FIX THIS!!!,1,FALSE,Mobile Key Failed,Gpar3,
469,8/10/2023 1:35,"Pls fix the UI/UX, it’s not very user friendly. The old mobile app is very user friendly and easy to navigate.",3,FALSE,User experience,Ahvie De Leon,
470,8/10/2023 0:55,The interface is very confusing and things won’t load properly. I suggest you get a better app developer because this is the worst mobile app ever,1,FALSE,Its like a downgrade from the previous app,Annoyedatbpi,
471,8/6/2023 8:47,"When trabsferring to another bpi account, no option for otp verification, only the mobile device key verification shows up which doesn’t work.",1,FALSE,Transfer & Device Mobile,Lovellespice,
472,7/28/2023 6:55,So difficult to make fund transfers because I have to go back and forth to make sure I typed a very long number correctly because it doesn’t allow pasting,1,FALSE,No copy paste on account numbers,The latest update,
473,7/6/2023 6:25,To paste an account no is no longer existing hmmm why?,3,FALSE,a new app version but weird functions,glitchandglamor,
474,6/16/2023 13:04,"Other than the low quality design for a major bank, it's infested with lots of bugs.",2,FALSE,Design is not giving. Confusing.,Deeyyyyyyy,
475,6/13/2023 10:58,"Please Fix this Asap, you don’t want your Clients to go Back to the Old App and reactivate their Mobile Key and Waste their Load. Then going to the new app to reactivate the Mobile Key. Please Fix this Asap, I already emailed the customer service. But no response.",1,FALSE,WHERE IS THE MANAGE BILLERS ON THE NEW APP,Premuimless Person,
476,5/24/2023 3:02,"Can’t even start. Always showing this pop up message when verifying my log-in credentials.

“We are unable to process your request at this time.”",1,FALSE,Try Again Later,JM_1005,"{'id': 36727986, 'body': ""We apologize for the inconvenience this may have caused you.  May we know the specific error you are encountering when you're trying to log in so that we can identify the issue? Please ensure correctness of user ID and password. If you have further concerns, please visit https://www.bpi.com.ph/contactus. Thank you."", 'modified': '2023-05-25T09:59:34Z'}"
477,9/20/2023 8:45,"This is not good, im currently in europe right now. When i try to register my account, it wont work, the message that is directed to be send is always keep on sending failed even though i have load and my sim is in roaming.",1,FALSE,!,Muaawhh,
478,9/15/2023 11:42,New app requires the use of a registered SIM in the device. This means it won’t work on ipad. Eh bakit pa kayo gumawa ng pang ios na tablet hindi naman pala magagamit??? Sana pang phone na lang ginawa niyong app. Samantalang hindi naman ito problema dun sa previous app ng BPI at sa iba ring bank like Unionbank. This new app just makes mobile banking with BPI sooooo frustrating.,1,FALSE,Doesn’t work on iPad,dianne.illustrator,
479,7/17/2023 8:55,It’s more complicated now. The old app is way better. Don’t fix that ain’t broken. No way of copy pasting details which is more prone to errors unlike the previous app version.,1,FALSE,Confusing & Not User Friendly,South-Prince,
480,3/14/2023 10:30,"Pls enable copy/paste functionality in your new BPI mobile app! The previous app has this capability. Also, enable functionality to save favorites for faster fund transfers.",2,FALSE,Copy paste functionality and saving favorites,amsalloman,
481,7/13/2023 2:25,"Verification fails everytime when I try to register my device. Still the same with the old app, I'm not using this one as well. The website is better.",1,FALSE,Can't link my device,Dagisik,
482,6/30/2023 0:03,The new app has a refreshing look. Still waiting for an update for the QR and billers. 😊,4,FALSE,New App,Ariellene12,
483,8/14/2023 15:25,Kinda stupid design if all text fields don't have a paste feature on them.,2,FALSE,"No ""paste"" on account number/text fields feature is kinda stupid",Rolf Antalan,
484,9/16/2023 12:40,Good improvement. Simplier UI.,5,FALSE,Much better and faster APP,muzika1414,
485,9/15/2023 23:57,"Hoping this should be addressed since other telco providers are already in the Philippines.
Please ensure that other telco user can use this app aside from Globe and Smart.",1,FALSE,GOMO app user won’t let you send the text for registration only for globe and smart.,zola124,
486,9/6/2023 11:54,"My BPI app isn't working. It's been like this since the last app update. Around 3-4 weeks already. Error message says:

For your protection, please switch networks and open the BPI app again.
(I6510), 6209:3E1F",1,FALSE,Not working since last update,daisyclaudette,
487,7/22/2023 2:06,After pressing Cancel on Upload QR it doesn't display any photo on next try of Upload QR. need to close the whole app to refresh it,2,FALSE,Not a smooth app flow.,wengb46,
488,7/29/2023 9:34,Developers of this app please fix the Mobile Key issue. I just opened an account using the app but ive been trying to set up my Mobile Key in weeks and still unable to do so >:/,1,FALSE,Cant activate Mobile Key,Alyyyyyyyy007,
489,4/29/2023 4:49,Spacing is bad. Difficult to tell which is which. Font style especially the numbers is bad. Old UI was already good.,2,FALSE,Stick to the old UI or something close,Carlo Rafael,
490,6/23/2023 8:36,I have been using BPI mobile app for years now. This new application is modern and easily accesible. ⭐️⭐️⭐️⭐️⭐️,5,FALSE,VERY GOOD APP,1456234apple,
491,5/25/2023 19:46,The current app’s interface doesn’t seem user friendly at all. And so pages to exit before getting to the account. Colors are weird too. Idk. NOT not good at all.,1,FALSE,Old app is better. New app harder to navigate.,snwmrn,
492,5/23/2023 3:49,"Downloaded new app and i cant transfer. says approve mobile key on my device, but im already using my own device. Not a good app, reinstall the old bpi app",1,FALSE,Still asking to approve mobile key using own device already,annoyedagain!,"{'id': 36728242, 'body': 'Hi. We apologize for the inconvenience this may have caused you. May we know the specific error you are encountering so that we can identify the issue? If you have further concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-25T10:10:10Z'}"
493,4/28/2023 19:01,Dont keep ur hope that u can open an account thru this app coz its just a lie. They will only let u do the process and after that u will get a bunch of reason why they cant process ur request.,1,FALSE,Dont be fooled! They will not let u open an account.,bertup0,
494,4/18/2023 8:57,"I uninstalled the old BPI app, and download this new app, I successfully registered my device. But when I’m about to transfer fund to another BPI account, the app says “Continue on your mobile key device: iPhone 13 Pro”.",1,FALSE,Mobile Key Bug,bpibug,
495,4/13/2023 0:16,Registering your device is TOO PROBLEMATIC. It even had me sent a message to BPI for me to register but to no avail. The older app says that device registration was successful but the new app says it failed. Fix it up first before encouraging your clients to use/download this app!,1,FALSE,App is problematic,pixelatedface94,
496,9/8/2023 12:22,"Your new UI is trash, the design is too simple but not user friendly. The old app is much better. Don’t force us to switch. It’s obvious that the old app has more users. Why reinvent the wheel?!",1,FALSE,User Interface,isoneire,
497,9/2/2023 7:18,I personally like the old app. Looks waaaay better than the new one. I hope we can have an option to remain using the old app.,1,FALSE,Old app is better and more professional looking,Prettyyyyy219,
498,9/2/2023 2:03,Sent an email to them and called their contact center. 2 weeks already and still no fix,1,FALSE,App keeps crashing. Cannot even log-in,Key key G,
499,8/30/2023 10:00,i can’t proceed in transferring money bpi to bpi because it keeps asking me to confirm my key using iphone 14 when i’m already using my iphone 14 as my main device,1,FALSE,Need key confirmation even tho i’m using my main device,Ellei012345,
500,8/1/2023 4:52,"I like the previous app’s UI better. The new app seems lifeless and dull so far. 

Too lazy to create a detailed review, but you’ll get it once you open the new app.",2,FALSE,The Old App is Better,Banana8123,
501,8/5/2023 6:13,"Copy-paste functionality is turned off when making bank transfers. This should be enabled as not doing so pose risks to mis-entering incorrect banking information. This is a no-brainer, how could your UI designers miss this?",1,FALSE,Can’t copy paste,fayetot,
502,7/12/2023 2:09,"The app will lead you to signing the needed information when transferring money, but won’t proceed on the last page. Such a waste of time.  Useless upgrade.",1,FALSE,Unable to Transfer Money,JQLumbao,
503,6/30/2023 7:12,Very easy to navigate! Love this new and improved app!,5,FALSE,New app,Janna Bee Ree,
504,6/30/2023 1:08,Something new and refreshing from BPI. Easy to navigate and transact!,5,FALSE,Nice new App!,MykG86,
505,6/29/2023 13:10,"Nice design, convenient and complete app for banking✅",5,FALSE,Easy to Navigate,verlimson,
506,6/23/2023 8:14,"Loving this new BPI APP. 
I would highly recommend this business to others",5,FALSE,BPI APP,KRD.6,
507,6/3/2023 6:07,"Very poor design app have to do more clicks than the old app and I cannot transfer money. Have had to reinstall the old app

Fancy colors and making it look nice does not make it better.  Really poor",1,FALSE,Useless,RichardS64,
508,3/2/2023 10:52,Installed it just now and it’s smooth so far.,5,FALSE,So far so good,AlvinQ22,
509,9/11/2023 4:16,"When transferring or doing loading e wallet, ypu need to confirm your transaction thru the old app. Since i deleted the old app, i cannot proceed with transfers. I cannot download the old app now.",1,FALSE,Cannot Transfer and do Load Wallet Loading,abcdefghiJYCANE,
510,8/26/2023 1:47,"Yes, money. To think that you have product managers and a team for this app, makes one think how did this even get into beta. It is devoid of accessibility and good UI/UX, from the type of font, user journey, to usability.",1,FALSE,What a waste of money,BP ay?,
511,6/30/2023 22:47,"The interface looks cluttered. 
Cant paste numbers to the app. 
Doubtful registration process. 
Just making bank transfer, too many view changes.",1,FALSE,Not an improvement,Fb:user,
512,6/18/2023 13:18,Back option wont work when you click on credit card menu. You have no way but to forced close the app in order to go back to homepage display,1,FALSE,Buggggg,06bryan00,
513,6/30/2023 5:24,User friendly app. The best digital banking platform.,5,FALSE,Best Bank,caryfey,
514,6/11/2023 3:21,"The new app has no option to add secondary device unlike the old app.

Not sure why you need to change a working app, but hope you can also have that feature.",1,FALSE,Unanle to add secondary device,Jomay10,
515,5/9/2023 13:56,"I like the old BPI Mobile’s layout and features, but this app is much less appealing and it’s unclear what differentiates it from the old one. Would have been better if this effort was directed to further lowering BPI downtime",1,FALSE,Worse than old BPI Mobile,LM14819,
