,date,review,rating,isEdited,userName,title,developerResponse,bank_app
2614,2022-12-23 04:27:47,"For a bank who claims to be “The Best Managed Bank”, they failed big time on this app. Signup is a hassle. After signup, you’ll experience a very slow app. Its also buggy, I cannot transfer money because it is saying I have insufficient balance even if I have enough in my account. The UI/UX maybe good but the QA failed to test all loopholes before releasing this app. Developers did not even bother fix the issue despite the 1 star rating of their app. Metrobank really is disappointing, even their physical banks are also slow in service. Maraming nang tao sa bank pero isang teller lang ang gumagalaw. Even ATMs usually have no money during holidays and paydays when its most needed. Changing of personal information still needs to be done physically in the bank where it takes hours to wait in line. Kung di lang metrobank ang payroll ko, tagal ko na pina close account ko. BPI and BDO has far better service, they should be declared the best managed compared to Metrobank.",1,False,Rick0y,Disappointing,"{'id': 33956465, 'body': ""Hi Rick0y, we understand your concern over this and we're here to help. Please send us a message via Metrobank's official Facebook page or email our Customer Care Team. You may check our official website and Facebook homepage for the contact details."", 'modified': '2022-12-27T12:29:04Z'}",Metropolitan Bank & Trust Company
2615,2023-09-15 14:57:38,"I future dated household payroll on the 13th coz I know I’ll be busy on the 15th. On the 15th not all future dated transactions went through. I called the hotline and told them the situation. They told me they went offline and to wait the next day. I told them my employees need the money now. Can I just cancel the transaction and then do a dated one. He said no and best way is to wait tomorrow. Given that the employees needed their money I gave them cash. Then half a day later some of them went through. So I had to get back the cash for some.

The day became more complicated. The hotline person didn’t have empathy and kept saying just check the next day. I don’t recommend using this app if you want to have confidence doing future dated transactions and peace of mind. It has been several times that my future dated transactions did not push through. Terrible service and terrible app.",1,False,LLY40,Unreliable Future Dated Transactions,"{'id': 38978301, 'body': ""Hi LLY40, we're sorry to read about your experience. We have created a case under ticket number App20230915-170300EMS\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line.\\n\\n"", 'modified': '2023-09-18T09:13:29Z'}",Metropolitan Bank & Trust Company
2616,2023-08-04 06:02:36,"i hate this new version of the mobile app. it does not allow me to do a face log in. it always ask for a passcode. when i enter my passcode it says its wrong even if its my own passcode! and also it does not allow me to transfer to other mobile wallet esp Gcash. it will ask to enter otp TWICE which is fine, but they will not accept the otp that they just sent. unlike the prev mobile app i can just easily transfer funds feeling safe. in this new app it will lock you out even if you provide all the right information. i disregarded this for a month. i tried again just today and even install and uninstall the app maybe it will help. but its still the same error. now im not able to transfer to my mobile wallet, i need to withdraw money to an atm instead which is a hassle. makes it more difficult to access my OWN account.",1,False,tine271999,unable to transfe to Gcash,"{'id': 38136728, 'body': 'Hi tine271999, we apologize for the inconvenience that it caused you. The system will automatically block functions that require the Metrobank Passcode if you enter an incorrect passcode multiple times. You may retry after the 24 hours refresh period. In the event that there is an immediate need for you to access your account, kindly call our 24/7 Customer Service Hotline (+632-88700-700 or domestic toll-free number 1-800-1888-5775) for assistance. Thank you.', 'modified': '2023-08-07T08:46:26Z'}",Metropolitan Bank & Trust Company
2617,2022-12-22 01:11:56,"Although buggy, it’s about time the app got modernized; so I’m still pleased with the app as long as it’s continuously being developed and supported. More modern and “better” than BPI and BDO, but still a far cry from ING, Union Bank, and Citibank.

Definitely a step in the right direction although it’s still slow and buggy. Sometimes transactions would fail even though I had good connection, and sometimes it would remove / unlink all my accounts. Widgets are kinda slow to load, and button presses for confirmation load slow as well.

Some features I’d like to see prioritized / improved are the money transfer, payment scheduling, and bill/er payment. I hope to see an improvement in app speed and responsiveness as well.",3,False,BuckPhoti,Good once speed and bugs are fixed,"{'id': 33951985, 'body': ""Hi BuckPhoti, thank you for your feedback. We've taken note of your ideas and suggestions and we will relay this to the team as we continuously improve the NEW Metrobank app. \\r"", 'modified': '2022-12-27T08:50:12Z'}",Metropolitan Bank & Trust Company
2618,2023-01-27 23:44:02,"I registered on Jan 15 and the next day, I tried logging in again using the same credentials that I used when I initially registered but it kept saying that it is invalid. After 24 hrs, I tried again and was able to successfully access my account without a glitch. Using the same credential that is supposedly “invalid” lol. Fast forward today, I tried installing the app on my other phone. But just like what I predicted, I kept on getting the same error message weeks ago. This is getting frustrating lol I even tried the “recover access” feature but my PIN, the same PIN I’ve been using my adult life, is still “invalid” lol idk what to do anymore with this app. If it wasn’t for the purpose of viewing my SOA, I wouldn’t dare put myself in this misery. The logging in feature is such a mystery, it should be included in 7 wonders of the world.",1,False,NO TO FORCE UPDATES!,Worst banking app ever,"{'id': 34560425, 'body': ""Hi NO TO FORCE UPDATES!, we're sorry for any inconvenience. If you have an existing Metrobank Online or Metrobank Mobile Banking App account, just log in directly on the NEW Metrobank App using your existing username and password. \\n\\nYou may watch our video guides at https://www.metrobank.com.ph/articles/mb-app-how-to or https://www.metrobank.com.ph/articles/mb-app-signup-troubleshoot\\n\\nIf the error persists, please send us a message with a screenshot of the error you encountered via Metrobank's official Facebook page or email us at customercare@metrobank.com.ph with the subject line App1/28/2023, 00:00ES\\r as your ticket number. Our email team will attend to your concern and assist you in filing the appropriate case to address your complaint.\\n\\n\\nYou may also call our Contact Center at 88-700-700 for immediate assistance. "", 'modified': '2023-01-30T10:38:05Z'}",Metropolitan Bank & Trust Company
2619,2023-05-21 08:01:13,"I tried sending money to my sister for her allowance but this new mobile app is giving me hassle!! They blocked me from sending money because “i’ve reached maximum attempts using incorrect passcode”!! I didn’t even attempt to type anything yet! I know that making a new application is not easy but don’t introduce it to your customers if it’s not yet stable! Simple as that! 

And your credit card courier is very slow and your customer service is not even helping always giving you the same answer!!! I waited for almost 2months already until now my card is not yet delivered yet the CS keeps telling me the driver attempted to deliver it when I have not yet receive any calls/text from them!!! I can’t!!!! 

I’m so disappointed!!! The audacity to put this in your brand  “You’re in good hands” doesn’t apply!",1,False,AGDMIAO,"DISAPPOINTED, HASSLE","{'id': 36680443, 'body': ""Hi AGDMIAO, we're sorry to read about your experience. We have created a case under ticket number App05/21/2023, 17:44MTQ. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line."", 'modified': '2023-05-23T09:45:11Z'}",Metropolitan Bank & Trust Company
2620,2023-04-06 02:17:30,"The Metrobank app is a complete disappointment. The interface is confusing, and it's difficult to navigate through the different features. The app frequently crashes or freezes, and I've had to uninstall and reinstall it multiple times just to get it to work properly.

Even when the app does work, it's slow and unresponsive. Transactions take forever to process, and there's no real-time updating of account balances or transactions. I've also had issues with the app not recognizing my login credentials, even though I know they're correct.

Overall, I would not recommend the Metrobank app to anyone. It's unreliable, frustrating to use, and lacks basic features that other banking apps have. Save yourself the trouble and look for a different bank with a better app.",1,False,Yeti12050000,Bad review 👎🏻,"{'id': 35880353, 'body': ""Hi Yeti12050000, we're sorry to read about your experience. We have created a case under ticket number App04/06/2023, 15:01MTQ\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line.\\n\\n\\r\\n"", 'modified': '2023-04-11T07:02:56Z'}",Metropolitan Bank & Trust Company
2621,2023-04-30 05:52:58,"Honestly it wasn't a big deal at first but it's already getting annoying since I can't transfer any money because I get an error when sending money and when i refresh the acconts page the entire account disappears.

I don't know if this is a fail-safe mechanism in the app that prevents transaction requests from being submitted if there's a high server load or if it's some kind of bug but it's inexcusable for a blue chip banking company to release a live app with this issue, the first time it happened i felt anxious that my money might have went to the wrong destination or if the error caused a loss in data, although no money has been lost (yet) but one would naturally have higher expectations from a publicly listed corporation.

Please test your apps before releasing.",1,False,iCloudElitist,Account keeps vanishing and reappearing,"{'id': 36274774, 'body': ""Hi iCloudElitist, we're sorry to read about your experience. We have created a case under ticket number App4/30/2023,15:46MTQ\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line.\\n\\n"", 'modified': '2023-05-02T07:48:06Z'}",Metropolitan Bank & Trust Company
2622,2023-03-17 01:34:21,"when you call for the errors of the app, they will just tell you that you should go to their branch where you applied your account and request for the deletion. This is a new app and yet they will still insist that your account is used already and when you call them, they will tell you that your account is not found in their system and yet this app will tell your mobile number and email address is not correct. When you use new email address or number, you will not able to enroll your account. Metrobank is holding information but not allowing  your information to be use by the owner.
They will also tell you that they do not have access to do the deletion or they did not find your account and information in their system.",1,False,BrieLarsonBattleBall,they cant fix their errors,"{'id': 35472894, 'body': ""Hi , we're sorry to read about your experience. We have created a case under ticket number App03/17/2023, 15:20FLR. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line.\\n\\n"", 'modified': '2023-03-20T07:21:29Z'}",Metropolitan Bank & Trust Company
2623,2023-08-18 04:17:55,"Wanna see slow? Try using this useless app. If you need anything done right away just go to the bank. Because logging into this app is a headache, then After entering your verification codes shows a message that the app has gone totally wonky. I actually was able to finally get in after so many frustrating attempts but couldn’t access my accounts. It just kept loading and loading and loading and loading….. so if it doesn’t go wonky, it just doesn’t work—at least within the reasonable amount of time acceptable for the intent. I can’t believe it was rolled out in such crappy state. I wish a zero or negative star rating was possible because it doesn’t deserve this minimum required 1 star rating.",1,False,AfterSoManyTriee,Useless. Not worth the space on your phone,"{'id': 38447532, 'body': ""Hi AfterSoManyTriee, we're sorry to read about your experience. We have created a case under ticket number App20230819-153000EAP\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line.\\n\\n"", 'modified': '2023-08-22T07:23:54Z'}",Metropolitan Bank & Trust Company
2624,2023-03-05 01:35:31,"After reading the reviews a few months ago, I postponed downloading this app and waited for the bugs to be fixed.
Now upon trying the app, it looks good. I was able to add a credit card account without encountering a problem. Enabling the biometrics for logging in was a breeze. It didn’t have the annoying feature of the old app of stopping the process of enabling the feature if it was used in another device. Now, it will automatically disable the feature in the other device.",5,False,Mer123321,Bugs fixed. Performance is good so far.,"{'id': 35247211, 'body': 'Hi Mer123321, thank you for your review! We are happy you had a good experience and hope you continue to enjoy the convenience of our Metrobank App.', 'modified': '2023-03-07T07:48:27Z'}",Metropolitan Bank & Trust Company
2625,2023-07-03 16:02:19,"Every time I click my deposit account to see the transaction history (inflow and outflow) it just crashes and goes back to the login screen where i need to login again. Even if i re-login, it still crashes when i click to see the transaction history. This app is so disappointing, better off use other bank apps as this metrobank app does not even show you the transaction history! This has been going on for months and I can’t believe they have not fixed this bug upto now. I frequently update my app and still the same even if use other phones to open the app! So how can i see what transacrions are going in and out of my account in this app? very inconvenient!",1,False,Jdjshhjs,Unable to see Transaction History - App crashes when clicked,"{'id': 37500709, 'body': ""Hi Jdjshhjs, we're sorry to read about your experience. We have created a case under ticket number App07/05/2023, 12:59BOF\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line."", 'modified': '2023-07-06T05:00:08Z'}",Metropolitan Bank & Trust Company
2626,2023-07-31 05:23:55,"I downloaded the new one but it’s disappointing, i cannot access, transfer , pay bills. It’s not the internet connection because even f i have a very stable internet connection still I cannot get through. I understand the need for a passcode but with this new Ap  asking of passcode is unlimited. At the end no transaction is done because it will give you a message that too many attempts even if you only made one or 2 attempts because of the endless passcode. This new Ap is not friendly at all. Since i downloaded the new Ap no transaction was ever successful. I hope you will improve a better App not a worst one. I ended up deleting or uninstalling the new App because it is useless and it is stressing me outz",1,False,Dr. Myra,The old Ap is better than this new one,"{'id': 38033349, 'body': ""Hi Dr. Myra, we're sorry to read about your experience. We have created a case under ticket number App07/31/2023, 10:59EAP\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line.\\n\\n"", 'modified': '2023-08-02T03:00:16Z'}",Metropolitan Bank & Trust Company
2627,2023-08-13 12:51:42,"This issue has been a year now yet metrobank’s digital app is the worst banking app I experienced in PH. Too particular with security to the point that the details you input won’t match in the future. I hope improvement with the passcode.

Plus, stop deleting accounts when we already created a new one for the sake of your new app. Your system, team, department or processes do not have coordination. It seems there are a lot to work on with your CRM tool as well.

Work with the turn around time as well. Most time I do follow-up, it seems there’s no action or update at all with my ticket. If you think there will be breach of SLA, do inform your customers through SMS or email. Do not left them hanging waiting for the crow’s feather turn white.",1,False,djqkdbzyai,WORST DIGI BANKING APP in PH,"{'id': 38342894, 'body': ""Hi djqkdbzyai , we're sorry to read about your experience. We have created a case under ticket number App20230814-161100EMS\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line.\\n\\n"", 'modified': '2023-08-17T08:26:00Z'}",Metropolitan Bank & Trust Company
2628,2022-12-19 02:34:01,"The overall look and user interface of the app is great but in comparison with other banking apps, this is alright. The debit side is easy to manage and it’s similar to other apps. However, the credit side needs a little more work. Other apps have a marker where the statement ends, while this one does not. Also, it’s difficult to see how much you’ve paid for the current statement as it’s mixed with the ongoing one. Would be better if there was an indication of how much you’ve already paid. They should take a look at Citibank’s interface for reference as it is very user friendly.",3,False,jiabgonz93,"Good banking app, needs improvements","{'id': 33847369, 'body': ""Hi jiabgonz93. Thank you for your feedback. We've taken note of your ideas and suggestions and we will relay this to the team as we continuously improve the NEW Metrobank app. \\r\\n"", 'modified': '2022-12-21T04:55:48Z'}",Metropolitan Bank & Trust Company
2629,2023-07-29 12:41:51,"This app doesn’t even deserve that 1 star. If only i could write this review without leaving any star, i would. This app is infuriating!!! 
I shifted to this app since the old one is already laggy most of the time. So, registration went through okay. But it’s also laggy, and all transactions are failing. 2 days using this app, lots of transactions i tried to do, to ewallets, other banks etc., none of them, seriously not ONE went through!!! A text message follows everytime that the instapay transaction failed! May pafree free instapay fee pa kayo wala namang naggogo through!! Buti nalang appstore has the option to redownload the previous app from purchase history, dun sa lumang app kahit napaka2D ng interface at minsan naglalag, atleast gumagana.",1,False,nakdhakenavai,Literally the worst banking app ever.,"{'id': 37987640, 'body': ""Hi nakdhakenavai, we're sorry to read about your experience. We have created a case under ticket number App07/28/2023, 12:28BOF\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line."", 'modified': '2023-07-31T04:28:43Z'}",Metropolitan Bank & Trust Company
2630,2023-07-02 07:22:08,"The old version of the app was way way better than this new one. Im having a lot of failed transactions, very slow when it comes to sending OTP's when i transfer to another bank most of the time i have to try 3 TIMES omg 3 TIMES! 
Please, can you please make some changes and improve this app. I know its new but if its really based on the old one then it should be working much bette than the old one. 
Because of this i might just use another mobile banking app for now to lessen delays in payments and failed transactions until this app becomes better in the future. 
Thanks and i hope this helps.",3,False,Jojerps,Not Good,"{'id': 37500586, 'body': ""Hi Jojerps, we're sorry to read about your experience. We have created a case under ticket number App07/05/2023, 12:44BOF\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line.\\n"", 'modified': '2023-07-06T04:52:10Z'}",Metropolitan Bank & Trust Company
2631,2022-12-25 16:17:33,I kept on receiving migration failed from old app to the new app. So i tried signing up again. But I kept on receiving errors use phone number you used when you opened your account also use the email etc… but the only phone number i have is the one i have been receiving notifications or otp from metrobank. Also i entered same email address that I also received emails from metrobank. So what am I gonna do. The old app is not showing me my balance. But i can see it when I check my history of transactions… i also try to sign up using the new app and online but i kept on receiving same errors to input the phone number and email I use… its so frustrating.,1,False,Maraxus136,Account Migration Failed,"{'id': 33957184, 'body': ""Hi Maraxus136, we are sorry that you're having issues with our Metrobank App. We would like to investigate further. Please send us a message via Metrobank's official Facebook page or email our Customer Care Team. You may check our official website and Facebook homepage for the contact details."", 'modified': '2022-12-27T13:09:09Z'}",Metropolitan Bank & Trust Company
2632,2023-06-16 12:42:47,"The UI is definitely on point! From icons to placements, it effectively conveyed the proper use of this app. Thank you for introducing me to this NEW app. That’s a five-star for me.

Not for the UX, though. I’m constantly seeing that loading icon revolving for such a long time just for a simple transaction! Indeed a slow response rate, as experienced by others as well. With that, only a star is awarded, averaging to three stars only.

I know that you have indicated in your T&C about its limitations, but I’m looking forward to its significant improvements. For the meantime, I’ll be using the web version.",3,False,aConcernedReviewer,"NEW, but not seamless as advertised","{'id': 37195316, 'body': ""Hi aConcernedReviewer. Thank you for your feedback. We've taken note of your ideas and suggestions and we will relay this to the team as we continuously improve the NEW Metrobank app."", 'modified': '2023-06-19T06:51:44Z'}",Metropolitan Bank & Trust Company
2633,2022-12-12 11:09:17,"Had no issue logging in but I encountered several issues. The app looks and feels modern but it’s still super slow compared to other banking apps. The app itself is slow to detect when I press certain buttons (there’s a noticeable delay). I tried activating the biometrics for login but I can’t turn it on. I can’t add my credit card even if the info is correct, but after adding the credit card in “customize”, my credit card info is suddenly added. The “transact” button that I usually use in the old app to pay for my credit card bills is gone. How do I directly pay my credit card now??",2,False,archangelval,Slow,"{'id': 33825900, 'body': ""Hi archangelval, we are sorry that you're having issues with our Metrobank Online App. We would like to investigate further. Please send us a message via Metrobank's official Facebook page or email our Customer Care Team. You may check our official website and Facebook homepage for the contact details.\\r\\n\\r\\nYou may also consider the following troubleshooting tips:\\r\\n- Check your mobile network and internet connection\\r\\n- Close the app fully and open it again\\r\\n- Restart your phone\\r\\n- Uninstall and re-install (and update, if applicable) the app\\r"", 'modified': '2022-12-20T08:55:56Z'}",Metropolitan Bank & Trust Company
2634,2023-06-10 04:13:31,"The UI is a big improvement.

However, everything else got compromised. The app is lagging and the processing time is more than 10 seconds. I don’t understand, did you even did a performance and load test?! If yes, you better fire whoever accepted/agreed to a 10 second wait time during login, going to the dashboard and on almost every turn of the page.

The Home screen is also a waste of time. Show the Dashboard already and deprecate the current Home screen. Functionality over aesthetics, people!

Lastly, please do consider having another option for a 2-way authentication like sending otp on email or fingerprint recognition. It’s always a pain transacting, I live in a building with slow mobile signal and greatly rely on the internet.

The old application is better in terms on functionality, usability and performance. Despite having an upgraded UI, this new one is a downgrade.",2,False,Alpha29Delt,Poor Performance and Usability,"{'id': 37109489, 'body': 'Hi Alpha29Delt, thank you for your suggestions. We will relay this to our team as we work to provide you with a better experience in using the NEW Metrobank app. \\r', 'modified': '2023-06-14T06:26:50Z'}",Metropolitan Bank & Trust Company
2635,2023-06-11 05:04:12,"Very slow. I have an issue in receiving OTP. I called and raised my concern to the bank but up until now still not fix. They suggested me that maybe my internet connection is the problem. So I contacted the network here in Saudi and they told me that everything is fine because I could able to receive OTP from my other bank. How many times I called the costumers service of Metrobank because I cannot transact money like I used to with the old app, they’ll just create me a ticket but no result. I have no issue in securing my money to this bank but in case of emergency and need to transfer money immediately, what will I do. Please if you will upgrade mean it. Thank you",1,False,Marj211,Bad application,"{'id': 37109639, 'body': ""Hi Marj211, we're sorry to read about your experience. We have created a case under ticket number AppJun 11, 2023, 14:34BOF\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line.\\n"", 'modified': '2023-06-14T06:35:36Z'}",Metropolitan Bank & Trust Company
2636,2023-08-09 03:39:48,"I’ve been waiting for about a year to fix their app and it’s been very stressful to me, 1st app was good until they make a new app I started calling their line several times for the transactions I made because the app was lagging and been using 2 apps for different transactions like cash pick up. Now I need to write this review for my second headache trying to pay my own Credit Card thru both apps but none is going through so I need to transfer my money to gcash just to pay my bill! I have been charged with the fees which should be easy and free if I paid directly! I’m going to close my accounts here, I’m tired of dealing with this bank!",1,False,chessielooooovvveeeee,Worst bank app ever!,"{'id': 38227788, 'body': ""Hi chessielooooovvveeeee, we're sorry to read about your experience. We have created a case under ticket number App08/10/2023, 10:38EAP\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line.\\n\\n"", 'modified': '2023-08-11T02:39:32Z'}",Metropolitan Bank & Trust Company
2637,2023-08-02 15:17:30,"I have used the old app for 5 years now and I had no problems sending money. Only problem I had with that old app is that it crashes a lot. For this new app, I have used this for a few months already and it can’t do what it should do and that is to send money. It keeps on giving me error messages everytime I attempt to send money. I was never able to send money using this new app and I always end up switching to the old app when sending money.",2,False,DeNinJapan,Can’t do what a banking app basically do,"{'id': 38089395, 'body': ""Hi DeNinJapan, we're sorry for any inconvenience. May we ask, what particular feature/transaction are you trying to navigate? We have created a case under ticket number App08/02/2023, 12:58BOF\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line."", 'modified': '2023-08-04T04:59:58Z'}",Metropolitan Bank & Trust Company
2638,2023-03-07 05:53:47,"I availed of Cash2go but was not credited to mu account because their reason is “Wrong account name”. How come? I verified it from Savings Department and it was confirmed that all details and credentials are correct. However, agents kept telling me to wait for another 3-5 banking days for it to be processed. What?! Another week? Metrobank could have called to inform that there was a problem, not letting their client wait for nothing. Unfortunately, it was already billed and I need to pay the amortization on my due date when I have not received any amount yet. Very sad and diaappointing. They should have a manual resolution for issues that need to be urgently addressed. Not good as I was expecting.",1,False,KhyrrDhym,Very disappointing,"{'id': 35286707, 'body': ""Hi KhyrrDhym, we're sorry for any inconvenience.\\r\\n\\r\\nFor your credit card concerns, kindly contact Metrobank Card through the following channels:\\r\\n\\r\\n• Facebook Page: Go to Metrobank Card Facebook Page and look for the verified blue badge that appears next to the account name\\r\\n• Hotline: +632 88700 700 \\r\\n• Domestic Toll-Free Number: 1800 1888 5775 \\r\\n• Visit Metrobank Card's official website. Scroll down the page to “Contact Us” to view the different hotline numbers, email addresses, link to Mia of Metrobank Card, registration link to transaction discrepancy reporting, and filing of online dispute form.\\r\\n\\r\\nShould you need immediate assistance, you may call our 24/7 Customer Service Hotline and select Option 1 – Credit Cards for verification and processing of your request. \\r\\n"", 'modified': '2023-03-09T08:16:06Z'}",Metropolitan Bank & Trust Company
2639,2023-02-09 23:11:46,"The New app is very very slow. It takes several seconds and even minutes in every click that you do. I’ve been reading some of the reviews, same problem even few months ago. but you haven’t done anything about it. i tried your advise for troubleshooting, still no use. i’ve been trying to transfer money since yesterday, failed, failed, failed, failed. And the verification otp, takes several minutes to arrive. i still need to click resend over and over. I’d rather have an old fashioned app that is fast and hassle free than a modernized look that is time consuming and with so much hassle.",1,False,HassleApp,Very Disappointing,"{'id': 34829117, 'body': ""Hi HassleApp, we're sorry to read about your experience. We have created a case under ticket number App02/10/2023, 16:28FLR\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line.\\n\\n"", 'modified': '2023-02-13T08:28:36Z'}",Metropolitan Bank & Trust Company
2640,2023-08-30 14:26:17,"I have been troubles paying my bills abroad as i have been working oversees and the only way to pay my bills is thru my metrobank account but this app managed to fail me a lot of times. Times and times ive tried to transact and pay my government bills but will come out unsuccessful, it even says that my passcode was incorrect even though i have inputed the very right codes i used in signing to this account. And another app problem i encounter is that it always says that the app itself has logged out it session automatically. I dont know why this app became so un useful.",1,False,clairedebussy,"Transfer always unsuccessful, apps says logged out another session","{'id': 38659061, 'body': ""Hi clairedebussy , we're sorry to read about your experience. We have created a case under ticket number App20230831-164300EMS\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line.\\n\\n\\r"", 'modified': '2023-09-01T08:45:25Z'}",Metropolitan Bank & Trust Company
2641,2022-12-25 02:54:38,"Much better interface and easier to use and so many options to customize accounts things you want to see. Never had an issue using the new app. I downloaded this new app just used the same user ID and password from the old app and I was just asked to verify my identity using text and email OTP. Then after that, I saw my account instantly without enrolling them manually.",5,False,Ramonito1.0,Metrobank New App,"{'id': 33957079, 'body': 'Hi Ramonito1.0, thank you for your review! We are happy you had a good experience and hope you continue enjoying the convenience of our Metrobank App.', 'modified': '2022-12-27T13:03:32Z'}",Metropolitan Bank & Trust Company
2642,2022-12-04 14:54:35,"So far I am pretty much happy with this new app. Where i can trace my previous purchase of my cc and view my latest purchase as well. There is no hassle on enrolling my cc and savings account. I just so love this app it helps me less stress on taking notes on what I purchased for the said month. Indeed, this app is really helpful. Thanks Metrobank for making our banking services easier and lighter. 👏🏻😊",5,False,Merf Tee,I’m Loving this New App,"{'id': 33821804, 'body': 'Hi Merf Tee, thank you for your review! We are happy you had a good experience and hope you continue enjoying the convenience of our Metrobank Online App.', 'modified': '2022-12-20T06:39:42Z'}",Metropolitan Bank & Trust Company
2643,2023-06-17 08:05:40,"I thought this app is a scam because of the star rating. Old app is already slow and with the new app, it is much slower. Nice upgrade. Now I'm pretty sure that this app is legit because of the bad rating.

The basic reason of using an online app is to make bank transactions fast and convenient. Is is not for bragging and show it to other people openly just to show that the app that you are using have a very nice look. 

Focus on developing your app to make it faster, secured and user-friendly. Stop wasting your time adding heavy coding just to make it looks good. The more interface you add, the more it hard for the app to run.",1,False,enhfjfkdg,Upgrade?!,"{'id': 37195629, 'body': ""Hi enhfjfkdg, we're sorry for any inconvenience. May we ask, what particular feature/transaction are you trying to navigate? We have created a case under ticket number AppJun 17, 2023, 15:04BOF\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line."", 'modified': '2023-06-19T07:04:54Z'}",Metropolitan Bank & Trust Company
2644,2023-03-30 07:07:24,"App is useless. I've tried to register my credit card a handful of times as I find the mobile hotline to be just as inefficient and inconvenient but for some reason the mobile app is notifying me that something is wrong with the details I've provided for registry. Won't direct you towards what information needs changing either. I double, triple, quadruple checked and tried to register to no avail.
Extremely disappointed that Metrobank has not done anything to improve their customer services and user experiences of both apps and hotline services after having received so many complaints already.
🚩🚩🚩🚩🚩",1,True,Captaiconundrum,POINTLESS TO DOWNLOAD,"{'id': 33824836, 'body': ""Hi Captaiconundrum, we are sorry that you're having issues with our Metrobank Online App. We would like to investigate further. Please send us a message via Metrobank's official Facebook page or email our Customer Care Team. You may check our official website and Facebook homepage for the contact details.\\r"", 'modified': '2022-12-20T08:29:34Z'}",Metropolitan Bank & Trust Company
2645,2023-01-13 13:22:01,"This App is a total waste of time and effort, I received an email way back that I dont need to register new account as they are going to migrate whatever information I have from the old app.

Then surprise surprise I tried to log in using my credentials it says invalid, second I tried password reset i received another email confirmation that pw reset was successful then I try to log it again, it then says I am not registered or incorrect password. Like seriously?

I dont even see the sense of having this new app if its unusable and such a disappointing app compare to other mobile banking.",1,False,MetroDown,Inconvenience at its finest,"{'id': 34308512, 'body': ""Hi MetroDown, we are sorry that you're having issues with our new Metrobank App. We would like to investigate further. Please email customercare@metrobank.com.ph with the subject line App1/13/2023, 00:00ES\\r as your ticket number. Our email team will attend to your concern and assist you in filing the appropriate case to address your complaint.\\n\\n"", 'modified': '2023-01-16T10:35:34Z'}",Metropolitan Bank & Trust Company
2646,2023-06-07 07:48:19,"I am very disappointed with the service of Metrobank. I changed my regitered mobile number when I went to the Philippines for vacation last december to my foreign number in UAE. Since two months, I cannot receive otp to remit to my benificiaries. I asked them to change my registered mobile number to my philippine roaming number through email but they are inable. Their customer service number cannot also be called for validation. I have no choice but to open a different bank account with another bank like bpi or bdo because of this very bad customer service.",1,False,ferdinand.sj,Cannot receive otp with Metrobank App,"{'id': 37018607, 'body': 'Hi NAME, we apologize for the inconvenience that it caused you. . We have created a case under ticket number AppJun 7, 2023, 14:25EAP\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line.', 'modified': '2023-06-09T06:23:47Z'}",Metropolitan Bank & Trust Company
